Enlace, Nombre, Provincia, Localidad, Direccion, Tlf, Email, Web-Site, Pistas
https://www.rfet.es/es/club/club-deportivo-de-tenis-galdar-cargus, Club deportivo de tenis gáldar cargus, Las-palmas, Barrial, C/ LA CONSTITUCIÓN 2 - 35469 BARRIAL, 669780788, ccdiazdiaz@gmail.com, -, 2
https://www.rfet.es/es/club/club-deportivo-de-tenis-peribel-brisson, Club deportivo de tenis peribel brisson, Las-palmas, Telde, C/ PONTEVEDRA 14 - 35219 TELDE, 690870481, peribrisson@gmail.com, -, -
https://www.rfet.es/es/club/club-deportivo-de-tenis-playa-approba, Club deportivo de tenis playa approba, Las-palmas, Las palmas de gran canaria, ALFREDO MARTíN REYES 3 1º DERECHA - 35014 LAS PALMAS DE GRAN CANARIA, 658407871, tenisplaya@approba.net, -, -
https://www.rfet.es/es/club/club-deportivo-de-tenis-pulido-moreno, Club deportivo de tenis pulido moreno, Las-palmas, Telde-san juan, C/ LUIS DORESTE SILVA 5 ESCALERA B 1º IZQUIERDA - 35200 TELDE-SAN JUAN, 680456767, pulidomorenoconsultores@hotmail.com, -, 6
https://www.rfet.es/es/club/club-deportivo-de-tenis-smash, Club deportivo de tenis smash, Las-palmas, Corralejo - la oliva, C/ LA RED S/N - 35660 CORRALEJO - LA OLIVA, 645061317, tenissmash@gmail.com, -, 2
https://www.rfet.es/es/club/club-deportivo-de-tenis-tie-break, Club deportivo de tenis tie break, Las-palmas, Arrecife, C/ LAS PALMERAS 5 - 35500 ARRECIFE, 629531988, fedetenislanzarote@hotmail.com, -, 1
https://www.rfet.es/es/club/club-deportivo-de-tenis-universal, Club deportivo de tenis universal, Las-palmas, Las palmas gran canaria, NESTOR DE LA TORRE S/N(SANTA LUCIA) - 35110 LAS PALMAS GRAN CANARIA, 653751144, clubdetenisuniversal@hotmail.com, -, 2
https://www.rfet.es/es/club/club-deportivo-el-cortijo-club-de-campo, Club deportivo el cortijo club de campo, Las-palmas, Telde, AUTOPISTA GC-1 KM.64 - 35213 TELDE, 928711111, auxiliar@elcortijo.es, -, 10
https://www.rfet.es/es/club/club-deportivo-la-grana, Club deportivo la graña, Las-palmas, Corralejo - la oliva, C/ PEDRO Y GUY VANDAELE 21 - 35660 CORRALEJO - LA OLIVA, 616769585, robertopico78@gmail.com, -, -
https://www.rfet.es/es/club/club-deportivo-lanzasur, Club deportivo lanzasur, Las-palmas, Playa blanca-yaiza, C/ ARGENTINA 160 - 35580 PLAYA BLANCA-YAIZA, 629531988, fedetenislanzarote@hotmail.com, -, 1
https://www.rfet.es/es/club/club-deportivo-mas-vale-prevenir, Club deportivo más vale prevenir, Las-palmas, Arucas, C/ AZUCENA 1 2º C - 35400 ARUCAS, 679695004, administracion@clubmasvaleprevenir.com, -, 5
https://www.rfet.es/es/club/club-deportivo-pista-9, Club deportivo pista 9, Las-palmas, Santa maría de guía de gran canaria, LUGAR DISEMINADO SAN FELIPE 80 2ª 8ª - 35458 SANTA MARÍA DE GUÍA DE GRAN CANARIA, 653489916, jorgeroman_ro@hotmail.com, -, 1
https://www.rfet.es/es/club/club-deportivo-punto-de-set, Club deportivo punto de set, Las-palmas, Tahiche-teguise, AV. NÉSTOR DE LA TORRE 87 - 35507 TAHICHE-TEGUISE, 629531988, fedetenislanzarote@hotmail.com, -, 1
https://www.rfet.es/es/club/club-deportivo-reves-liftado, Club deportivo revés liftado, Las-palmas, Playa honda-san bartolomé, C/ CORBETA 16 - 35509 PLAYA HONDA-SAN BARTOLOMÉ, 629531988, fedetenislanzarote@hotmail.com, -, 1
https://www.rfet.es/es/club/club-deportivo-saque-y-volea, Club deportivo saque y volea, Las-palmas, La oliva, C/ LAS PORTADAS 15 - 35640 LA OLIVA, 679401225, samuelmx30@gmail.com, -, 3
https://www.rfet.es/es/club/cd-astorga-la-salle, C.d. astorga la salle, Leon, Astorga, Pº GENERAL MARTINEZ CABRERA 83 - 24700 ASTORGA, 987616558, deporastorga@lasalle.es, -, 2
https://www.rfet.es/es/club/cd-de-tenis-cubillos-del-sil, C.d. de tenis cubillos del sil, Leon, Cubillos del sil, EL GORBIZAL 17-B - 24492 CUBILLOS DEL SIL, 987458031, lreguera@gmail.com, -, 3
https://www.rfet.es/es/club/cd-de-tenis-penalba-casino-leon, C.d. de tenis peñalba-casino león, Leon, Leon, PASEO DE PAPALAGUINDA S/N - 24004 LEON, 987262405, casino@casinodeleonpenalba.com, -, 4
https://www.rfet.es/es/club/casa-de-asturias-en-leon, Casa de asturias en leon, Leon, Navatejera, JOSE TEJERA SUAREZ 2 - 24193 NAVATEJERA, 987286940, casaasturias@casaasturias.com, -, 4
https://www.rfet.es/es/club/club-compostilla, Club compostilla, Leon, Ponferrada, POBLADO DE COMPOSTILLAS/N - 24400 PONFERRADA, 626342122, cdcompos@hotmail.com, -, 3
https://www.rfet.es/es/club/club-de-tenis-bergidum-de-ponferrada, Club de tenis bergidum de ponferrada, Leon, Ponferrada, APARTADO 119 - 24400 PONFERRADA, 987429230, tennisbergidum@hotmail.com, -, 3
https://www.rfet.es/es/club/club-de-tenis-ponferrada, Club de tenis ponferrada, Leon, Ponferrada, SITIO DE NUMANCIAS/N - 24400 PONFERRADA, 987411915, info@clubtenisponferrada.es, -, 3
https://www.rfet.es/es/club/club-deportivo-de-tenis-couder, Club deportivo de tenis couder, Leon, Villoria de orbigo, LA CÁNTARA S/N - 24358 VILLORIA DE ORBIGO, 987374137, teniscouder@gmail.com, -, 5
https://www.rfet.es/es/club/club-deportivo-tenis-bembibre, Club deportivo tenis bembibre, Leon, Bembibre, APARTADO 99 - 24300 BEMBIBRE, 653570128, tenisbembibre@mundo-r.com, -, 3
https://www.rfet.es/es/club/club-deportivo-tenisnorteleon, Club deportivo tenisnorteleon, Leon, Villarrodrigo de las regueras, C/ VELA ZANETTI Nº1 - 24197 VILLARRODRIGO DE LAS REGUERAS, 615858073, robertorecio@tenisnorteleon.com, -, 3
https://www.rfet.es/es/club/club-deportivo-wimbleon, Club deportivo wimbleon, Leon, Trobajo del cerecedo, CALVO SOTELO S/N - 24192 TROBAJO DEL CERECEDO, 630392539, info@wimbleontenis.es, -, 2
https://www.rfet.es/es/club/nuevo-recreo-industrial, Nuevo recreo industrial, Leon, Leon, PLAZA SAN MARCELO 18 - 24003 LEON, 987236050, -, -, 2
https://www.rfet.es/es/club/real-aero-club-de-leon, Real aero club de leon, Leon, Leon, SANTA NONIA 8 - 24003 LEON, 987253974, secretaria@realaeroclubdeleon.com, -, 6
https://www.rfet.es/es/club/cervera-club-esportiu-mas-duran, Cervera club esportiu mas duran, Lleida, Cervera, APARTADO 13 - 25200 CERVERA, 973531982, -, -, 4
https://www.rfet.es/es/club/club-de-tenis-balaguer, Club de tenis balaguer, Lleida, Balaguer, CARRETERA DEL DOLL KM.5 - 25600 BALAGUER, 973292083, club@tennisbalaguer.com, https://tennisbalaguer.com, 9
https://www.rfet.es/es/club/club-de-tenis-lerida, Club de tenis lerida, Lleida, Lleida, PARTIDA BOIXADORS 60 - 25198 LLEIDA, 973231575, info@tennislleida.com, -, 16
https://www.rfet.es/es/club/club-de-tenis-mollerusa, Club de tenis mollerusa, Lleida, Mollerusa, AV. BALAGUER S/N - 25230 MOLLERUSA, 973602712, info@tennismollerussa.cat, -, 5
https://www.rfet.es/es/club/club-de-tenis-tarrega, Club de tenis tarrega, Lleida, Tarrega, SANT PERE CLAVER S/N - 25300 TARREGA, 973311599, cttarrega@hotmail.com, -, 5
https://www.rfet.es/es/club/club-de-tenis-urgell, Club de tenis urgell, Lleida, Lleida, APARTAT DE CORREUS 1.226 - 25080 LLEIDA, 973234037, administracio@tenisurgell.com, -, 17
https://www.rfet.es/es/club/club-natacio-lleida, Club natacio lleida, Lleida, Lleida, PARTIDA BALAFIA 132 - 25196 LLEIDA, 973243478, tennis@clubnataciolleida.com, -, 9
https://www.rfet.es/es/club/club-tenis-baix-cinca, Club tenis baix cinca, Lleida, Fraga, AV. CONSTITUCIÓN (P. DEP. CORTES ARAGÓ) - 22520 FRAGA, 974472486, deportes@fraga.org, -, 3
https://www.rfet.es/es/club/la-serreta-tennis-club, La serreta tennis club, Lleida, Les borges blanques, PARTIDA LA SERRETA S/N - 25400 LES BORGES BLANQUES, -, -, -, 3
https://www.rfet.es/es/club/sicoris-club, Sicoris club, Lleida, Lleida, SICORIS 45 - 25001 LLEIDA, 973204329, sicoris@sicorisclub.com, -, 12
https://www.rfet.es/es/club/amr-tennis-sarria, Amr tennis sarria, Lugo, Sarria, RÚA DO PEREGRINO 37 BAJO LOCAL D (LESTON CONSULTING) - 27600 SARRIA, 645970641, info@amrtenisarria.com, https://amrtenisarria.com, 3
https://www.rfet.es/es/club/club-de-tenis-as-termas, Club de tenis as termas, Lugo, Lugo, MAGNOLIA 81-83 3º B - 27003 LUGO, 699960348, clubtenisastermas@gmail.com, -, 3
https://www.rfet.es/es/club/club-de-tenis-cdl, Club de tenis cdl, Lugo, Lugo, RÚA DOUTOR GASALLA 29 1º DERECHA - 27004 LUGO, 629189012, teniscidadelugo@gmail.com, https://congrasilla.com, 2
https://www.rfet.es/es/club/club-de-tenis-de-ribadeo, Club de tenis de ribadeo, Lugo, Ribadeo, ALZA 19 - 27700 RIBADEO, 982130300, administracion@clubdetenisribadeo.com, -, 2
https://www.rfet.es/es/club/club-deportivo-centro-deportivo-d10, Club deportivo centro deportivo d10, Lugo, Outeiro de rei, LUGAR MOSTEIRO S/N - 27150 OUTEIRO DE REI, 982986035, administracion@sportd10.com, -, 4
https://www.rfet.es/es/club/club-deportivo-palmeiro, Club deportivo palmeiro, Lugo, Xove, URBANIZACION PALMEIROS/N - 27870 XOVE, 982592404, -, -, 2
https://www.rfet.es/es/club/club-fluvial, Club fluvial, Lugo, Lugo, FERMIN RIVERAS/N - 27004 LUGO, 982221167, fluvial@clubfluviallugo.com, -, 3
https://www.rfet.es/es/club/club-preball, Club preball, Lugo, Lugo, RUA TRONEIRO 1 4º C - 27004 LUGO, 600966811, -, -, 3
https://www.rfet.es/es/club/club-tenis-chantada, Club tenis chantada, Lugo, Chantada, PARQUE ELOISA RIVADULLA S/N - 27500 CHANTADA, 607961584, conde2001@wanadoo.es, -, 3
https://www.rfet.es/es/club/club-tenis-muimenta, Club tenis muimenta, Lugo, Santa maría de outeiro, RÚA PONTE 27 - 27256 SANTA MARÍA DE OUTEIRO, 982528061, tenismuimenta@hotmail.es, -, 3
https://www.rfet.es/es/club/club-tenis-vilalbes, Club tenis vilalbes, Lugo, Vilalba, ROUCO VARELA26 2º - 27800 VILALBA, 626156441, info@tenisvilalbes.es, -, 4
https://www.rfet.es/es/club/club-tenis-padel-a-marosa, Club tenis-pádel a marosa, Lugo, Burela, APARTADO DE CORREOS 43 - 27880 BURELA, 630744347, -, -, 2
https://www.rfet.es/es/club/escuela-makingtennis-jnp, Escuela makingtennis jnp, Lugo, Lugo, RÚA ESTRELAMAR 4 - 27002 LUGO, 687346642, jacobonp@icloud.com, -, 3
https://www.rfet.es/es/club/foz-club-de-tenis, Foz club de tenis, Lugo, Foz, APARTADO 111 - 27780 FOZ, 619604495, rcajotos@edu.xunta.es, -, 3
https://www.rfet.es/es/club/ad-tenis-colmenar-viejo, A.d. tenis colmenar viejo, Madrid, Colmenar viejo, CTRA.HOYO MANZANARESS/N - 28770 COLMENAR VIEJO, 918451040, jolitenis29@gmail.com, -, 3
https://www.rfet.es/es/club/agrup-dep-esqui-tenis-villalba, Agrup. dep. esqui-tenis villalba, Madrid, Guadarrama, CRTA.PRADOVERA4 ES2 2 D(C.SANCHA) - 28440 GUADARRAMA, 918961232, tenisvillalba@hotmail.com, -, 4
https://www.rfet.es/es/club/agrupacion-deportiva-tenis-alborada, Agrupación deportiva tenis alborada, Madrid, Leganés, AV. FRANCIA 28 7º C - 28916 LEGANÉS, 916862181, ctalborada@yahoo.es, -, 4
https://www.rfet.es/es/club/always-tenis-and-padel, Always tenis and pádel, Madrid, Boadilla del monte, AV. CONDESA DE CHINCHÓN 107 BAJO - 28660 BOADILLA DEL MONTE, 911299062, rperez@republicspace.com, -, 8
https://www.rfet.es/es/club/asociacion-club-vallefresnos, Asociación club vallefresnos, Madrid, Guadarrama, PEÑALARA 1 - 28440 GUADARRAMA, 918551114, info@agiusfincas.es, -, 3
https://www.rfet.es/es/club/cdb-tenis-y-padel-villa-leganes, C.d.b. tenis y pádel villa leganes, Madrid, Leganes, NUNCIO 2 3 E3 3 - 28911 LEGANES, 916935248, mrgarcia@leganes.org, -, 3
https://www.rfet.es/es/club/cde-avantage, C.d.e. avantage, Madrid, Getafe, AV. DON JUAN DE BORBON S/N - 28903 GETAFE, 619387536, info.avantage@gmail.com, -, -
https://www.rfet.es/es/club/cde-ciudad-de-alcobendas, C.d.e. ciudad de alcobendas, Madrid, Alcobendas, NARDO 28 - 28109 ALCOBENDAS, 627408832, ctciudadalcobendas@gmail.com, -, 8
https://www.rfet.es/es/club/cde-ciudad-de-la-raqueta, C.d.e. ciudad de la raqueta, Madrid, Madrid, MONASTERIO DE EL PAULAR 2 - MONTECARMELO - 28049 MADRID, 917297922, ciudadraqueta@ciudadraqueta.com, -, 20
https://www.rfet.es/es/club/cde-cssd-santo-domingo, C.d.e. cssd santo domingo, Madrid, Algete, AV. GUADALIX S/N - 28120 ALGETE, 916221621, recepcion@clubsocialsantodomingo.es, -, 8
https://www.rfet.es/es/club/cde-de-tenis-el-carraperal-grinon, C.d.e. de tenis el carraperal griñón, Madrid, Griñon, PLAZA MAYOR 1 - 28971 GRIÑON, 665901782, teniscarraperal@hormail.com, -, 3
https://www.rfet.es/es/club/cde-humanes-de-madrid, C.d.e. humanes de madrid, Madrid, Humanes de madrid, VALDEHONDILLO3 - 28970 HUMANES DE MADRID, 916048268, deldephum@gmail.com, -, 3
https://www.rfet.es/es/club/cde-monte-rozas-sport, C.d.e. monte rozas sport, Madrid, Las rozas de madrid, AV. ATENAS 73 - 28232 LAS ROZAS DE MADRID, 916030518, tenis@clubmr.com  , -, 4
https://www.rfet.es/es/club/cde-monteabantos, C.d.e. monteabantos, Madrid, San lorenzo del escorial, C/ LAS POZAS 183 - 28200 SAN LORENZO DEL ESCORIAL, 918534110, vozdecolibri@yahoo.es, -, 3
https://www.rfet.es/es/club/cde-montes-de-quijorna, C.d.e. montes de quijorna, Madrid, Quijorna, QUEJIGO 48 - 28693 QUIJORNA, 918168456, josemontes1964@gmail.com, -, 3
https://www.rfet.es/es/club/cde-municipal-de-alpedrete, C.d.e. municipal de alpedrete, Madrid, Alpedrete, PLAZA DE LA VILLA1 - 28430 ALPEDRETE, 918571919, tenisalpedrete@adipro.es , -, 3
https://www.rfet.es/es/club/cde-ocapa, C.d.e. ocapa, Madrid, Madrid, HOSPITAL DE ORBIGO 1 3ºD - 28050 MADRID, 639214284, clubocapa@gmail.com, -, -
https://www.rfet.es/es/club/cde-raqueta-rivas, C.d.e. raqueta rivas, Madrid, Rivas-vaciamadrid, AV. DEL DEPORTE S/N (CASA DE LAS ASOCIACIONES) - 28523 RIVAS-VACIAMADRID, 915444186, tecraqriv@yahoo.es, -, 6
https://www.rfet.es/es/club/cde-rivatenis-covibar-2, C.d.e. rivatenis covibar 2, Madrid, Rivas-vaciamadrid, AV. JOSÉ DEL HIERRO 28 (POLIDEPORTIVO ARMANDO RODRÍGUEZ VALLINA) - 28522 RIVAS-VACIAMADRID, 669715276, rivateniscovibar2@gmail.com, -, 4
https://www.rfet.es/es/club/cde-san-agustin-del-guadalix, C.d.e. san agustín del guadalix, Madrid, San agustín de guadalix, JULIÁN BERRENDERO S/N - 28775 SAN AGUSTÍN DE GUADALIX, 696297035, clubtenis.sanagustin@hotmail.com, -, 3
https://www.rfet.es/es/club/cde-sek-ciudalcampo, C.d.e. sek-ciudalcampo, Madrid, San sebastián de los reyes, PASEO DE LAS PERDICES 2 - 28707 SAN SEBASTIÁN DE LOS REYES, 916596300, alberto.dominguez@sek.es, -, 3
https://www.rfet.es/es/club/cde-tac-tec-tennis, C.d.e. tac-tec-tennis, Madrid, Villalbilla, EUROPA 30 - 28810 VILLALBILLA, 918793890, tactectennis@gmail.com, -, 8
https://www.rfet.es/es/club/cde-talent-team, C.d.e. talent team, Madrid, Majadahonda, SOROLLA 65 2º A - 28222 MAJADAHONDA, -, jorgetalent@gmail.com, -, 5
https://www.rfet.es/es/club/cde-tenis-5-set, C.d.e. tenis 5º set, Madrid, Madrid, HERNANI 57  - ESCALERA 2  7º D - 28020 MADRID, 639819075, equipo5set@hotmail.com, -, -
https://www.rfet.es/es/club/cde-tenis-alboran, C.d.e. tenis alborán, Madrid, Madrid, AV. MARQUÉS DE CORBERA 52 4º D - 28017 MADRID, 636566077, ctalboran@hotmail.com, -, 4
https://www.rfet.es/es/club/ad-lauro-torre-fs, A.d. lauro torre f.s., Malaga, Malaga, FERNÁNDEZ FERMINA 8 EDIF.C 6-B - 29006 MALAGA, 952373122, -, -, 3
https://www.rfet.es/es/club/ad-raliptenis, A.d. raliptenis, Malaga, Antequera, C/ PEÑUELAS 3 - 29200 ANTEQUERA, 666228680, masquetenis@outlook.es, -, 5
https://www.rfet.es/es/club/cd-de-tenis-costa-del-sol, C.d. de tenis costa del sol, Malaga, Marbella, URB. LAS CANCELAS 735 - 29600 MARBELLA, 636624498, silviotenis@yahoo.es, -, 8
https://www.rfet.es/es/club/cd-fuentenueva-tenis, C.d. fuentenueva tenis, Malaga, San pedro de alcantara, CASTILLAS/N-PALACIO DE DEPORTES ELENA BENITEZ  - 29670 SAN PEDRO DE ALCANTARA, 952799508, c.d.fuentenuevatenis@gmail.com, -, 4
https://www.rfet.es/es/club/cd-jacamar, C.d. jacamar, Malaga, Marbella, AV. CÁNOVAS DEL CASTILLO S/N (POLIDEPORTIVO MUNICIPAL PACO) - 29601 MARBELLA, 667903188, fjs_alb@hotmail.com, -, 4
https://www.rfet.es/es/club/cd-planificaciones-sport-management-tc, C.d. planificaciones sport management t.c., Malaga, Marbella, URB. BAHÍA DE MARBELLA-DUNAS 48 - 29603 MARBELLA, 607294303, jfernandeztenis@hotmail.com, -, 5
https://www.rfet.es/es/club/cd-royal-tennis-club-marbella, C.d. royal tennis club marbella, Malaga, Marbella, URB.EL ROSARIO-CTRA.CADIZ KM 188 - 29600 MARBELLA, 952837651, info@royaltennisclub.com, -, 9
https://www.rfet.es/es/club/club-de-tenis-bel-air, Club de tenis bel-air, Malaga, Estepona, CTRA.NACIONAL340 KM 166 - 29680 ESTEPONA, 952883221, info@belairtennis.com, -, 9
https://www.rfet.es/es/club/club-de-tenis-don-carlos, Club de tenis don carlos, Malaga, Marbella, CTRA. DE CADIZ KM.192 - 29604 MARBELLA, 952831739, doncarlostennis@expogrupo.com, -, 9
https://www.rfet.es/es/club/club-de-tenis-estepona, Club de tenis estepona, Malaga, Estepona, APARTADO 66 - 29680 ESTEPONA, 952801579, oficina@tenisestepona.com, -, 9
https://www.rfet.es/es/club/club-de-tenis-jenny-hoad, Club de tenis jenny hoad, Malaga, Fuengirola, APARTADO 111 - 29640 FUENGIROLA, 952474858, info@lew-hoad.com, -, 8
https://www.rfet.es/es/club/club-de-tenis-malaga, Club de tenis malaga, Malaga, Malaga, AV. SAN ANTON 22 - 29018 MALAGA, 952291092, info@clubdetenismalaga.com, -, 9
https://www.rfet.es/es/club/club-de-tenis-manolo-santana, Club de tenis manolo santana, Malaga, Marbella, CTRA. DE ISTAN 2 - 29602 MARBELLA, 952778580, info@manolosantana.net, -, 6
https://www.rfet.es/es/club/club-de-tenis-puente-romano, Club de tenis puente romano, Malaga, Marbella, BULEVAR PRINCIPE ALFONSO VON HOHENLOHE S/N - 29602 MARBELLA, 952826103, ctenis@puenteromano.com, -, 10
https://www.rfet.es/es/club/club-de-tenis-san-luis, Club de tenis san luis, Malaga, Ronda, CORDOBA 21 2ºDERECHA - 29400 RONDA, 609555454, jbeltranpalmero@hotmail.com, -, 4
https://www.rfet.es/es/club/club-de-tenis-tomas-karlsson, Club de tenis tomas karlsson, Malaga, Mijas, CTRA. DE MIJAS KM. 2 (OSUNILLAS-PEÑA BLANQUILLA) - 29650 MIJAS, 609484686, tomas@tomastennis.com, -, 5
https://www.rfet.es/es/club/club-de-tenis-y-padel-la-capellania, Club de tenis y pádel la capellanía, Malaga, Alhaurín de la torre, AV. DE LA MÚSICA 120 (URB. LA CAPELLANÍA) - 29130 ALHAURÍN DE LA TORRE, 952414949, ctplacapellania@gmail.com, -, 2
https://www.rfet.es/es/club/club-deportivo-antequera-tenis-center, Club deportivo antequera tenis center, Malaga, Bobadilla-antequera, C/ SAN RICARDO 15 - 29540 BOBADILLA-ANTEQUERA, 615924365, manuberdun@gmail.com, -, 4
https://www.rfet.es/es/club/club-deportivo-cerrado-de-calderon, Club deportivo cerrado de calderon, Malaga, Malaga, LOS FLAMENCOS 19 - 29018 MALAGA, 952290400, rdroji@colegiocerradodecalderon.es, -, 2
https://www.rfet.es/es/club/club-deportivo-colegio-san-jose, Club deportivo colegio san jose, Malaga, Estepona, LA CALA S/N - 29680 ESTEPONA, 952800148, -, -, 3
https://www.rfet.es/es/club/club-deportivo-de-tenis-mediterraneo-estepona, Club deportivo de tenis mediterráneo estepona, Malaga, Estepona, PROLONGACIÓN AVENIDA SAN LORENZO S/N BLOQUE 29 5º C - 29680 ESTEPONA, 654440836, tenismediterraneo@hotmail.com, -, 3
https://www.rfet.es/es/club/club-deportivo-del-sol-federado, Club deportivo del sol federado, Malaga, Mijas costa, C.D.JOSE DE ORBANEJAS/N  - 29649 MIJAS COSTA, 952939595, -, -, 12
https://www.rfet.es/es/club/club-deportivo-los-monteros-racket-club, Club deportivo los monteros racket club, Malaga, Marbella, C/ CLUB DE LA RAQUETA S/N  (HOTEL LOS MONTEROS) - 29601 MARBELLA, 680556378, administration@set-3.com, -, 7
https://www.rfet.es/es/club/club-deportivo-natacion-malaga, Club deportivo natación málaga, Malaga, Málaga, MARILYN MONROE 8 - 29004 MÁLAGA, 952172665, atencionalcliente@inacuaraqueta.es, -, 9
https://www.rfet.es/es/club/club-deportivo-riviera-sport, Club deportivo riviera sport, Malaga, Mijas, C/ LIBRA 11 (URB. RIVIERA DEL SOL) - 29649 MIJAS, 633086955, hello@riviera11.com, -, 6
https://www.rfet.es/es/club/asoc-fomento-del-tenis-pto-lumbreras, Asoc. fomento del tenis pto. lumbreras, Murcia, Puerto lumbreras, PAIS VALENCIANO5 - 30890 PUERTO LUMBRERAS, 968496527, -, -, 2
https://www.rfet.es/es/club/asociacion-de-tenis-las-torres, Asociación de tenis las torres, Murcia, Las torres de cotillas, MIGUEL INDURÁIN S/N - 30565 LAS TORRES DE COTILLAS, 968626006, info@tenislastorres.com, -, 3
https://www.rfet.es/es/club/ava-tennis-academy-calasparra, Ava tennis academy calasparra, Murcia, Calasparra, AV. JUAN RAMÓN JIMÉNEZ 16 1º - 30420 CALASPARRA, 601630827, info@avatennisacademy.com, https://avatennisacademy.com, 2
https://www.rfet.es/es/club/cdsca-de-mptm-icue, C.d.s.c.a. de mptm “icue“, Murcia, Cartagena-naval, JUAN FERNANDEZS/N - 30290 CARTAGENA-NAVAL, 968532346, cdscaicue@fn.mde.es      , -, 3
https://www.rfet.es/es/club/centro-tenis-la-manga-club, Centro tenis la manga club, Murcia, Los belones-cartagena, HYATT LA MANGA CLUB RESORT - 30385 LOS BELONES-CARTAGENA, 968331234, lorenzo.martinez@lamangaclub.com, -, 18
https://www.rfet.es/es/club/club-citenis, Club citenis, Murcia, Cieza, AVDA. JUAN XXIII 126 3º B - 30530 CIEZA, 681636121, contacto@citenis.com, -, 4
https://www.rfet.es/es/club/club-de-tenis-aguilas, Club de tenis aguilas, Murcia, Aguilas, ARMANDO MUÑOZ CALERO 6 2A - 30880 AGUILAS, 968411266, pedromarintenis@hotmail.com, -, 5
https://www.rfet.es/es/club/club-de-tenis-argos, Club de tenis argos, Murcia, Caravaca de la cruz, PUENTE LOSA DE ABAJO S/N - 30400 CARAVACA DE LA CRUZ, 968707570, info@polideportivoargos.com, -, 2
https://www.rfet.es/es/club/club-de-tenis-cartagena, Club de tenis cartagena, Murcia, Cartagena, PINTOR BALACA11 - 30204 CARTAGENA, 968501767, secretaria@clubdeteniscartagena.com, -, 3
https://www.rfet.es/es/club/club-de-tenis-cehegin, Club de tenis cehegin, Murcia, Cehegin, CHURRUCA9BAJO (CASA)    - 30430 CEHEGIN, 686760640, clubteniscehegin@hormail.es, -, 2
https://www.rfet.es/es/club/club-de-tenis-cieza, Club de tenis cieza, Murcia, Cieza, CTRA.DE MADRID-CARTAGENAKM.350 - 30530 CIEZA, 968760487, abepmartinez@gmail.com, -, 9
https://www.rfet.es/es/club/club-de-tenis-el-limonar, Club de tenis el limonar, Murcia, Santomera, C/ LAS MORERAS 8 - 30140  SANTOMERA, 639719821, manuelfrutos1987@gmail.com, -, 3
https://www.rfet.es/es/club/club-de-tenis-mar-menor, Club de tenis mar menor, Murcia, San pedro de pinatar, ALMERIA45 - 30740 SAN PEDRO DE PINATAR, 968185363, -, -, 3
https://www.rfet.es/es/club/club-de-tenis-monteagudo, Club de tenis monteagudo, Murcia, Monteagudo, CAMINO DE LOS POLVORINES S/N - 30160 MONTEAGUDO, 683, clubdetenismonteagudo@hotmail.com, -, 2
https://www.rfet.es/es/club/club-de-tenis-mr-edi, Club de tenis mr. edi, Murcia, El raal, C/ VEREDA DE LECHUGAS 11 - 30139 EL RAAL, 696048978, info@mredi.es, -, 2
https://www.rfet.es/es/club/club-de-tenis-oasis-archena, Club de tenis oasis archena, Murcia, Cieza, PARAISO DE LA ERMITA11 3 D(J.DAVID CANO) - 30530 CIEZA, 968672333, j_davidcano@hotmail.com, -, 2
https://www.rfet.es/es/club/club-de-tenis-torre-pacheco, Club de tenis torre pacheco, Murcia, Torre pacheco, APARTADO 47 - 30700 TORRE PACHECO, 968577175, tenisclubtp@telefonica.net, -, 5
https://www.rfet.es/es/club/club-de-tenis-totana, Club de tenis totana, Murcia, Totana, APARTADO DE CORREOS 61 - 30850 TOTANA, 968421804, clubtenistotana@clubtenistotana.com, -, 7
https://www.rfet.es/es/club/club-deportivo-cordillera, Club deportivo cordillera, Murcia, Murcia, SENDA DE LOS GARRESS/N - 30012 MURCIA, 968253200, clubcordillera@clubcordillera.com, -, 16
https://www.rfet.es/es/club/club-deportivo-ltr-tennis-academy, Club deportivo ltr tennis academy, Murcia, Las torres de cotillas, C/ MIGUEL HERNÁNDEZ S/N (POLIDEPORTIVO) - 30565 LAS TORRES DE COTILLAS, 680286045, aspay@um.es, https://www.facebook.com/escueladetenislastorres, 5
https://www.rfet.es/es/club/club-deportivo-ochotrece, Club deportivo ochotrece, Murcia, Cabezo de torres, SENDA DE GRANADA 166 - 30110 CABEZO DE TORRES, 968856392, info@olimpic-club.es, -, 3
https://www.rfet.es/es/club/club-deportivo-santa-ana, Club deportivo santa ana, Murcia, Cartagena, PADUA2-POL.SANTA ANA - 30319 CARTAGENA, 968530852, correoclub@deportivosantaana.com  , -, 10
https://www.rfet.es/es/club/club-polideportivo-el-chaparral, Club polideportivo el chaparral, Murcia, Moratalla, CTRA.DE SOCOVOS KM 17 - 30440 MORATALLA, 968433226, polielchaparral@gmail.com, -, 2
https://www.rfet.es/es/club/club-raqueta-alhama, Club raqueta alhama, Murcia, Alhama de murcia, ISLA MINDANAO 16 - 30840 ALHAMA DE MURCIA, 639464151, tenisalhama@tenisalhama.es, -, 3
https://www.rfet.es/es/club/agrupacion-deportiva-san-juan, Agrupación deportiva san juan, Navarra, Pamplona, AV. SANCHO EL FUERTE S/N - 31011 PAMPLONA, 948172255, administracion@adsj-dke.com, -, 8
